CustomerID	Gender	FirstName	LastName	EmailPromotion	city	country	lat	long
7356	Male	Brandon	Lee	1	Baton Rouge	USA	30.45	-91.13
7357	Male	Brandi	Martin	0	Cary	USA	35.78	-78.8
7358	Male	Tyler	Johnson	0	Lubbock	USA	33.58	-101.88
7359	Male	Dylan	Taylor	0	San Jose	USA	37.3	-121.85
7360	Male	Dylan	Williams	0	Irvine	USA	33.66	-117.8
7361	Male	Janelle	Garcia	1	MacAllen	USA	26.22	-98.24
7362	Male	Dylan	Jones	0	Springfield	USA	42.12	-72.54
7363	Male	Daniel	Thompson	0	Portsmouth	USA	36.86	-76.36
7364	Male	Daniel	Taylor	0	Bridgeport	USA	41.19	-73.2
7365	Male	Dylan	Anderson	0	Sparks	USA	39.54	-119.74
7366	Male	Tyler	Williams	2	Santa Ana	USA	33.74	-117.88
7367	Male	Zachary	Anderson	1	Paterson	USA	40.91	-74.16
7368	Male	Brandi	Serrano	0	Anaheim	USA	33.84	-117.87
7369	Male	Dylan	Jackson	1	Saint Louis	USA	38.64	-90.24
7370	Male	Brandi	Rubio	0	Visalia	USA	36.33	-119.32
7371	Male	Brandi	Ortega	0	Tucson	USA	32.2	-110.89
7372	Male	Leslie	Martin	0	New York	USA	40.67	-73.94
7373	Male	Leslie	Gomez	0	New York	USA	40.67	-73.94
7374	Male	Dylan	Martin	0	New Orleans	USA	30.07	-89.93
7375	Male	Dylan	Thompson	0	Saint Cloud	USA	45.55	-94.17
7376	Male	Dylan	Garcia	0	New York	USA	40.67	-73.94
7377	Male	Leslie	Munoz	2	Waterford	USA	42.66	-83.39
7378	Male	Dylan	Martinez	0	Nashville	USA	36.17	-86.78
7379	Male	Nicholas	Walker	2	New York	USA	40.67	-73.94
7380	Male	Tyler	Jones	1	Porterville	USA	36.06	-119.03
7381	Male	Tyler	Brown	1	Mishawaka	USA	41.67	-86.17
7382	Male	Dylan	Clark	2	Port Saint Lucie	USA	27.28	-80.35
7383	Male	Tyler	Davis	1	Lowell	USA	42.64	-71.32
7384	Male	Leslie	Sanz	1	Fargo	USA	46.88	-96.82
7385	Male	Janelle	Gonzalez	0	Pittsburg	USA	38.02	-121.89
7386	Male	Dylan	Lee	1	Jackson	USA	32.32	-90.21
7387	Male	Dylan	Walker	0	Tampa	USA	27.96	-82.48
7388	Male	Tyler	Miller	0	Catalina Foothills	USA	32.3	-110.92
7389	Male	Tyler	Garcia	0	Corvallis	USA	44.57	-123.28
7390	Male	Zachary	Jackson	0	Surprise	USA	33.66	-112.47
7391	Male	Zachary	Harris	0	Gresham	USA	45.5	-122.44
7392	Male	Zachary	Martin	0	Centreville	USA	38.85	-77.44
7393	Male	Anthony	Williams	2	Houston	USA	29.77	-95.39
7394	Male	Zachary	Thompson	0	Cleveland	USA	41.48	-81.68
7395	Male	Zachary	Garcia	1	Folsom	USA	38.68	-121.15
7396	Male	Kathleen	Torres	0	Santa Ana	USA	33.74	-117.88
7397	Male	Tyler	Moore	0	Vancouver	USA	45.63	-122.64
7398	Male	Daniel	Garcia	0	New York	USA	40.67	-73.94
7399	Male	Daniel	Clark	0	Oakland	USA	37.77	-122.22
7400	Male	Kathleen	Serrano	0	Carlsbad	USA	33.12	-117.29
7401	Male	Don	Roessler	0	Concord	USA	37.97	-122
7402	Male	Kelvin	Zhu	1	Fond du Lac	USA	43.77	-88.45
7403	Male	Tyler	Robinson	1	West Des Moines	USA	41.57	-93.75
7404	Male	Anthony	Jones	0	Novato	USA	38.09	-122.56
7405	Male	Daniel	Harris	1	San Jose	USA	37.3	-121.85
7406	Male	Stacy	Gomez	2	New York	USA	40.67	-73.94
7407	Male	Anthony	Davis	0	Daly City	USA	37.69	-122.47
7408	Male	Anthony	Miller	0	Westborough	USA	42.27	-71.62
7409	Male	Anthony	Wilson	1	Mesquite	USA	32.77	-96.6
7410	Male	Stacy	Moreno	0	Rochester	USA	43.17	-77.62
7411	Male	Anthony	Taylor	2	Casas Adobes	USA	32.32	-110.99
7412	Male	Anthony	Anderson	0	Highlands Ranch	USA	39.55	-104.97
7413	Male 	Ram	Thirunavukkarasu	0	Rochester	USA	43.17	-77.62
7414	Male	Daniel	Thomas	0	Quincy	USA	39.93	-91.39
7415	Male	Stacy	Suarez	2	Los Angeles	USA	34.11	-118.41
7416	Male	Daniel	Lewis	0	New York	USA	40.67	-73.94
7417	Male	Tyler	Clark	0	Findlay	USA	41.04	-83.64
7418	Male	Stacy	Rubio	0	Deerfield Beach	USA	26.31	-80.12
7419	Male	Daniel	Lee	2	Arvada	USA	39.82	-105.11
7420	Male	Tyler	Rodriguez	1	Salt Lake City	USA	40.78	-111.93
7421	Male	Daniel	Walker	0	Clarksville	USA	36.56	-87.35
7422	Male	Orlando	Gomez	0	South Gate	USA	33.94	-118.19
7423	Male	Tyler	Lewis	1	Mount Prospect	USA	42.07	-87.94
7424	Male	Tyler	Lee	1	Port Saint Lucie	USA	27.28	-80.35
7425	Male	Tyler	Walker	0	New York	USA	40.67	-73.94
7426	Male	Daniel	Jackson	0	Brockton	USA	42.08	-71.03
7427	Male	Christopher	Smith	0	Houston	USA	29.77	-95.39
7428	Male	Daniel	Martin	0	Philadelphia	USA	40.01	-75.13
7429	Male	Daniel	Williams	0	Wayne	USA	40.95	-74.25
7430	Male	Daniel	Jones	1	Davis	USA	38.55	-121.74
7431	Male	Daniel	Rodriguez	1	El Paso	USA	31.85	-106.44
7432	Male	Daniel	Brown	2	Norfolk	USA	36.92	-76.24
7433	Male	Diana	Torres	0	Brooklyn Park	USA	45.11	-93.35
7434	Male	Christopher	Winston	0	Livermore	USA	37.69	-121.76
7435	Male	Daniel	Miller	2	Vacaville	USA	38.36	-121.97
7436	Male	Christopher	Jones	0	Portland	USA	45.54	-122.66
7437	Male	Diana	Serrano	0	Memphis	USA	35.11	-90.01
7438	Male	Jacob	Williams	0	Cary	USA	35.78	-78.8
7439	Male	Jacob	Brown	2	Irondequoit	USA	43.21	-77.57
7440	Male	Jacob	Davis	1	Corpus Christi	USA	27.71	-97.29
7441	Male	Jacob	Taylor	2	Mesa	USA	33.42	-111.74
7442	Male	Jacob	Thomas	0	Billings	USA	45.79	-108.54
7443	Male	Jacob	White	1	New York	USA	40.67	-73.94
7444	Male	Jacob	Martinez	0	New Bedford	USA	41.66	-70.94
7445	Male	Jacob	Robinson	0	Austin	USA	30.31	-97.75
7446	Male	Jacob	Clark	1	Henderson	USA	36.03	-115
7447	Male	Jacob	Rodriguez	2	Gardena	USA	33.89	-118.3
7448	Male	Jacob	Lewis	0	Newport Beach	USA	33.61	-117.87
7449	Male	Michael	Smith	1	Colton	USA	34.06	-117.32
7450	Male	Michael	Williams	2	Stamford	USA	41.1	-73.55
7451	Male	Michael	Brown	2	Corvallis	USA	44.57	-123.28
7452	Male	Michael	Davis	1	Chicago	USA	41.84	-87.68
7453	Male	Michael	Wilson	0	Romeoville	USA	41.65	-88.09
7454	Male	Michael	Anderson	2	New York	USA	40.67	-73.94
7455	Male	Natasha	Gomez	0	Eagan	USA	44.82	-93.16
7456	Male	Michael	Thomas	2	Tampa	USA	27.96	-82.48
7457	Male	Michael	White	0	Rogers	USA	36.33	-94.13
7458	Male	Michael	Harris	1	Santa Ana	USA	33.74	-117.88
7459	Male	Michael	Martin	0	Honolulu	USA	21.32	-157.8
7460	Male	Natasha	Hernandez	1	Newton	USA	42.33	-71.21
7461	Male	Michael	Garcia	0	Rogers	USA	36.33	-94.13
7462	Male	Michael	Martinez	2	New Orleans	USA	30.07	-89.93
7463	Male	Michael	Robinson	0	Greenwood	USA	39.62	-86.11
7464	Male	Natasha	Romero	0	Portsmouth	USA	36.86	-76.36
7465	Male	Natasha	Navarro	0	Nashville	USA	36.17	-86.78
7466	Male	Michael	Clark	2	Chicago	USA	41.84	-87.68
7467	Male	Joshua	Smith	0	New Orleans	USA	30.07	-89.93
7468	Male	Natasha	Gill	0	Cary	USA	35.78	-78.8
7469	Male	Natasha	Vazquez	0	Oklahoma City	USA	35.47	-97.51
7470	Male	Joshua	Brown	1	San Antonio	USA	29.46	-98.51
7471	Male	Joshua	Davis	0	Wichita Falls	USA	33.9	-98.52
7472	Male	Joshua	Wilson	1	Indianapolis	USA	39.78	-86.15
7473	Male	Kelvin	Gao	0	Laguna	USA	38.42	-121.42
7474	Male	Joshua	Anderson	0	Catalina Foothills	USA	32.3	-110.92
7475	Male	Joshua	Thomas	2	New York	USA	40.67	-73.94
7476	Male	Meghan	Hernandez	1	San Jose	USA	37.3	-121.85
7477	Male	Joshua	White	0	Evansville	USA	37.98	-87.54
7478	Male	Orlando	Alonso	2	Inglewood	USA	33.96	-118.34
7479	Male	Joshua	Martinez	1	Ceres	USA	37.6	-120.96
7480	Male	Joshua	Robinson	1	Gardena	USA	33.89	-118.3
7481	Male	Joshua	Lewis	0	Las Vegas	USA	36.21	-115.22
7482	Male	Joshua	Lee	1	Nashville	USA	36.17	-86.78
7483	Male	Meghan	Gill	2	Inglewood	USA	33.96	-118.34
7484	Male	Joshua	Walker	1	Houston	USA	29.77	-95.39
7485	Male	Matthew	Smith	0	Las Vegas	USA	36.21	-115.22
7486	Male	Matthew	Johnson	1	New York	USA	40.67	-73.94
7487	Male	Meghan	Serrano	2	New York	USA	40.67	-73.94
7488	Male	Matthew	Williams	1	Los Angeles	USA	34.11	-118.41
7489	Male	Matthew	Jones	1	Jupiter	USA	26.92	-80.1
7490	Male	Meghan	Rowe	1	Hacienda Heights	USA	34	-117.97
7491	Male	Matthew	Brown	0	Redan	USA	33.74	-84.16
7492	Male	Matthew	Davis	0	Tacoma	USA	47.25	-122.46
7493	Male	Dana	Martin	1	Augusta-Richmond	USA	33.46	-81.99
7494	Male	Matthew	Taylor	0	Denver	USA	39.77	-104.87
7495	Male	Matthew	Anderson	0	San Jose	USA	37.3	-121.85
7496	Male	Dana	Alonso	1	Franklin	USA	35.93	-86.84
7497	Male	Matthew	Jackson	1	El Paso	USA	31.85	-106.44
7498	Male	Matthew	White	1	Portsmouth	USA	36.86	-76.36
7499	Male	Matthew	Martin	0	Chicago	USA	41.84	-87.68
7500	Male	Matthew	Garcia	1	Jacksonville	USA	30.33	-81.66
7501	Male	Matthew	Clark	0	Andover	USA	42.65	-71.14
7502	Male	Matthew	Lee	2	Pontiac	USA	42.65	-83.29
7503	Male	Andrew	Brown	0	New York	USA	40.67	-73.94
7504	Male	Andrew	Davis	0	Providence	USA	41.82	-71.42
7505	Male	Brandy	Perez	1	Chicago	USA	41.84	-87.68
7506	Male	Whitney	Kapoor	0	Minneapolis	USA	44.96	-93.27
7507	Male	Andrew	Taylor	2	Altamonte Springs	USA	28.66	-81.4
7508	Male	Andrew	Anderson	1	Los Angeles	USA	34.11	-118.41
7509	Male	Andrew	Thomas	2	San Antonio	USA	29.46	-98.51
7510	Male	Andrew	Garcia	1	Louisville	USA	38.22	-85.74
7511	Male	Andrew	Robinson	1	Tempe	USA	33.39	-111.93
7512	Male	Andrew	Clark	0	San Jose	USA	37.3	-121.85
7513	Male	Andrew	Rodriguez	1	Boulder	USA	40.03	-105.25
7514	Male	Whitney	Sara	0	Memphis	USA	35.11	-90.01
7515	Male	Andrew	Lee	0	Chesapeake	USA	36.68	-76.31
7516	Male	Andrew	Walker	0	Camarillo	USA	34.22	-119.03
7517	Male	Joseph	Smith	0	Chino Hills	USA	33.97	-117.75
7518	Male	Joseph	Johnson	1	San Jose	USA	37.3	-121.85
7519	Male	Whitney	Garcia	1	Sacramento	USA	38.57	-121.47
7520	Male	Joseph	Williams	0	Oklahoma City	USA	35.47	-97.51
7521	Male	Joseph	Jones	0	Colton	USA	34.06	-117.32
7522	Male	Whitney	Lopez	0	Chicago	USA	41.84	-87.68
7523	Male	Joseph	Brown	0	Pittsfield	USA	42.45	-73.26
7524	Male	Joseph	Davis	1	San Antonio	USA	29.46	-98.51
7525	Male	Joseph	Wilson	0	Lawrence	USA	39.87	-85.99
7526	Male	Orlando	Vazquez	0	Joliet	USA	41.53	-88.12
7527	Male	Joseph	Moore	0	Chicago	USA	41.84	-87.68
7528	Male	Whitney	Sanchez	2	Los Angeles	USA	34.11	-118.41
7529	Male	Joseph	Anderson	2	Bloomfield Township	USA	42.58	-83.27
7530	Male	Chelsea	Suri	0	Brownsville	USA	25.93	-97.48
7531	Male	Joseph	Thomas	0	Erie	USA	42.13	-80.09
7532	Male	Joseph	White	0	Philadelphia	USA	40.01	-75.13
7533	Male	Chelsea	Raman	0	Fresno	USA	36.78	-119.79
7534	Male	Chelsea	Subram	2	Cape Coral	USA	26.64	-82
7535	Male	Joseph	Thompson	0	Birmingham	USA	33.53	-86.8
7536	Male	Joseph	Garcia	1	Tampa	USA	27.96	-82.48
7537	Male	Chelsea	Sanchez	0	Riverside	USA	33.94	-117.4
7538	Male	Joseph	Lewis	0	Portland	USA	43.66	-70.28
7539	Male	Joseph	Lee	2	Virginia Beach	USA	36.74	-76.04
7540	Male	Joseph	Walker	1	New York	USA	40.67	-73.94
7541	Male	Nicholas	Jones	0	Palmdale	USA	34.61	-118.09
7542	Male	Nicholas	Wilson	1	Concord	USA	37.97	-122
7543	Male	Veronica	Mehta	1	San Antonio	USA	29.46	-98.51
7544	Male	Nicholas	Moore	1	Centreville	USA	38.85	-77.44
7545	Male	Nicholas	Taylor	0	Los Angeles	USA	34.11	-118.41
7546	Male	Nicholas	Anderson	1	Vancouver	USA	45.63	-122.64
7547	Male	Veronica	Martinez	2	New Haven	USA	41.31	-72.92
7548	Male	Nicholas	Jackson	1	Saint Cloud	USA	45.55	-94.17
7549	Male	Nicholas	White	1	Lynn	USA	42.47	-70.96
7550	Male	Nicholas	Harris	2	Anchorage	USA	61.18	-149.19
7551	Male	Nicholas	Thompson	0	New York	USA	40.67	-73.94
7552	Male	Nicholas	Garcia	1	Gresham	USA	45.5	-122.44
7553	Male	Veronica	Perez	1	Santa Rosa	USA	38.45	-122.7
7554	Male	Nicholas	Martinez	0	North Bethesda	USA	39.04	-77.12
7555	Male	Nicholas	Robinson	1	Tacoma	USA	47.25	-122.46
7556	Male	Lauren	Watson	0	Miramar	USA	25.98	-80.33
7557	Male	Lauren	Brooks	0	Racine	USA	42.73	-87.81
7558	Male	Lauren	Kelly	2	Houston	USA	29.77	-95.39
7559	Male	Lauren	Sanders	2	Knoxville	USA	35.97	-83.95
7560	Male	Lauren	Bennett	1	New York	USA	40.67	-73.94
7561	Male	Lauren	Wood	2	New York	USA	40.67	-73.94
7562	Male	Lauren	Barnes	1	Tampa	USA	27.96	-82.48
7563	Male	Lauren	Ross	0	Boulder	USA	40.03	-105.25
7564	Male	Lauren	Henderson	0	Rochester	USA	43.17	-77.62
7565	Male	Lauren	Coleman	1	Perris	USA	33.79	-117.22
7566	Male	Lauren	Jenkins	0	Los Angeles	USA	34.11	-118.41
7567	Male	Gary	Ramos	0	New York	USA	40.67	-73.94
7568	Male	Lauren	Long	1	Gilbert	USA	33.33	-111.76
7569	Male	Lauren	Patterson	2	State College	USA	40.79	-77.86
7570	Male	Lauren	Hughes	0	Dale City	USA	38.65	-77.34
7571	Male	Lauren	Butler	1	Grand Rapids	USA	42.96	-85.66
7572	Male	Craig	Ruiz	1	Pearland	USA	29.56	-95.28
7573	Male	Lauren	Foster	0	New York	USA	40.67	-73.94
7574	Male	Craig	Alonso	0	Peoria	USA	33.69	-112.24
7575	Male	Lauren	Gonzales	0	Charlotte	USA	35.2	-80.83
7576	Male	Lauren	Russell	1	Huntington Beach	USA	33.69	-118.01
7577	Male	Lauren	Griffin	1	Carlsbad	USA	33.12	-117.29
7578	Male	Lauren	Diaz	1	Lancaster	USA	40.04	-76.3
7579	Male	Megan	Sanchez	0	Springfield	USA	42.12	-72.54
7580	Male	Craig	Blanco	0	Jacksonville	USA	30.33	-81.66
7581	Male	Megan	Rogers	2	North Richland Hills	USA	32.86	-97.22
7582	Male	Megan	Morgan	0	Paterson	USA	40.91	-74.16
7583	Male	Megan	Blue	0	Normal	USA	40.52	-89
7584	Male	Megan	Murphy	0	Madison	USA	43.08	-89.39
7585	Male	Megan	Bailey	0	Nashville	USA	36.17	-86.78
7586	Male	Megan	Rivera	0	New York	USA	40.67	-73.94
7587	Male	Craig	Ortega	0	Los Angeles	USA	34.11	-118.41
7588	Male	Derrick	Hernandez	0	New York	USA	40.67	-73.94
7589	Male	Megan	Cox	1	Cape Coral	USA	26.64	-82
7590	Male	Mary	Howard	0	Akron	USA	41.08	-81.52
7591	Male	Derrick	Munoz	0	Anaheim	USA	33.84	-117.87
7592	Male	Megan	Torres	0	Centennial	USA	39.6	-104.85
7593	Male	Derrick	Alonso	0	Houston	USA	29.77	-95.39
7594	Male	Megan	Peterson	1	Indianapolis	USA	39.78	-86.15
7595	Male	Megan	Gray	2	Allentown	USA	40.6	-75.48
7596	Male	Derrick	Romero	0	Lakewood	USA	33.85	-118.12
7597	Male	Derrick	Navarro	0	Palmdale	USA	34.61	-118.09
7598	Male	Megan	James	0	Kenosha	USA	42.58	-87.85
7599	Male	Megan	Watson	1	Lansing	USA	42.71	-84.55
7600	Male	Megan	Brooks	2	Coral Springs	USA	26.27	-80.26
7601	Male	Megan	Kelly	1	Providence	USA	41.82	-71.42
7602	Male	Megan	Bennett	0	San Jose	USA	37.3	-121.85
7603	Male	Megan	Wood	0	Gastonia	USA	35.25	-81.17
7604	Male	Megan	Barnes	1	Raleigh	USA	35.82	-78.66
7605	Male	Megan	Ross	2	New York	USA	40.67	-73.94
7606	Male	Megan	Henderson	0	Los Angeles	USA	34.11	-118.41
7607	Male	Megan	Coleman	0	San Antonio	USA	29.46	-98.51
7608	Male	Megan	Powell	0	Fort Worth	USA	32.75	-97.34
7609	Male	Mary	Patterson	0	Somerville	USA	42.39	-71.1
7610	Male	Megan	Hughes	0	Indianapolis	USA	39.78	-86.15
7611	Male	Megan	Washington	0	Leominster	USA	42.52	-71.77
7612	Male	Megan	Butler	2	New York	USA	40.67	-73.94
7613	Male	Casey	Torres	1	Lee's Summit	USA	38.92	-94.38
7614	Male	Casey	Dominguez	0	Chicago	USA	41.84	-87.68
7615	Male	Megan	Stone	0	Aspen Hill	USA	39.09	-77.08
7616	Male	Casey	Carlson	2	New York	USA	40.67	-73.94
7617	Male	Philip	Gomez	1	Austin	USA	30.31	-97.75
7618	Male	Megan	Griffin	0	Irving	USA	32.86	-96.97
7619	Male	Philip	Jimenez	0	Jersey City	USA	40.71	-74.06
7620	Male	Brianna	Morris	0	Rogers	USA	36.33	-94.13
7621	Male	Brianna	Reed	0	Grand Rapids	USA	42.96	-85.66
7622	Male	Brianna	Cook	0	New York	USA	40.67	-73.94
7623	Male	Brianna	Bell	0	Warren	USA	41.24	-80.82
7624	Male	Brianna	Bailey	1	Lewisville	USA	33.04	-96.98
7625	Male	Philip	Torres	1	Arvada	USA	39.82	-105.11
7626	Male	Brianna	Rivera	0	Thornton	USA	39.89	-104.96
7627	Male	Brianna	Richardson	0	New York	USA	40.67	-73.94
7628	Male	Brianna	Cox	0	New York	USA	40.67	-73.94
7629	Male	Philip	Ramos	2	Kennewick	USA	46.2	-119.17
7630	Male	Brianna	Torres	0	Dallas	USA	32.79	-96.77
7631	Male	Brianna	Peterson	0	New York	USA	40.67	-73.94
7632	Male	Brianna	James	0	Compton	USA	33.89	-118.23
7633	Male	Nelson	Alonso	0	Lawrence	USA	42.7	-71.16
7634	Male	Brianna	Watson	0	Jacksonville	USA	30.33	-81.66
7635	Male	Brianna	Brooks	2	New York	USA	40.67	-73.94
7636	Male	Brianna	Price	2	Billings	USA	45.79	-108.54
7637	Male	Victor	Muñoz	0	Irvine	USA	33.66	-117.8
7638	Male	Brianna	Wood	0	Walpole	USA	42.14	-71.25
7639	Male	Brianna	Ross	1	North Little Rock	USA	34.79	-92.26
7640	Male	Brianna	Henderson	0	South San Francisco	USA	37.66	-122.42
7641	Male	Victor	Gill	0	Layton	USA	41.08	-111.95
7642	Male	Brianna	Jenkins	0	Jersey City	USA	40.71	-74.06
7643	Male	Miguel	Severino	0	Burbank	USA	34.19	-118.33
7644	Male	Brianna	Perry	0	Minneapolis	USA	44.96	-93.27
7645	Male	Brianna	Powell	1	Richmond	USA	37.53	-77.47
7646	Male	Brianna	McDonald	0	Anchorage	USA	61.18	-149.19
7647	Male	Brianna	Patterson	0	New York	USA	40.67	-73.94
7648	Male	Brianna	Hughes	2	Newton	USA	42.33	-71.21
7649	Male	Brianna	Butler	0	Corpus Christi	USA	27.71	-97.29
7650	Male	Brianna	Simmons	0	Bridgeport	USA	41.19	-73.2
7651	Male	Brianna	Foster	2	Redwood City	USA	37.52	-122.21
7652	Male	Brianna	Bryant	0	Colorado Springs	USA	38.86	-104.76
7653	Male	Brianna	Alexander	2	San Angelo	USA	31.45	-100.45
7654	Male	Brianna	Russell	0	Evansville	USA	37.98	-87.54
7655	Male	Brianna	Diaz	0	Hillsboro	USA	45.53	-122.94
7656	Male	Erik	Gutierrez	0	Baldwin Park	USA	34.08	-117.97
7657	Male	Erik	Torres	0	Houston	USA	29.77	-95.39
7658	Male	Olivia	Reed	0	Honolulu	USA	21.32	-157.8
7659	Male	Erik	Suarez	2	Greeley	USA	40.42	-104.74
7660	Male	Olivia	Cook	0	Fayetteville	USA	35.07	-78.9
7661	Male	Olivia	Morgan	1	Cary	USA	35.78	-78.8
7662	Male	Frank	Martin	0	Pembroke Pines	USA	26.01	-80.34
7663	Male	Olivia	Rivera	0	Virginia Beach	USA	36.74	-76.04
7664	Male	Olivia	Cooper	0	Berwyn	USA	41.84	-87.79
7665	Male	Frank	Alvarez	0	Billings	USA	45.79	-108.54
7666	Male	Olivia	Ward	2	San Antonio	USA	29.46	-98.51
7667	Male	Cory	Patel	0	Antioch	USA	37.99	-121.8
7668	Male	Olivia	Torres	0	Chicago	USA	41.84	-87.68
7669	Male	Olivia	Peterson	1	Reading	USA	40.34	-75.93
7670	Male	Olivia	James	0	San Antonio	USA	29.46	-98.51
7671	Male	Olivia	Brooks	0	Taylor	USA	42.23	-83.27
7672	Male	Olivia	Bennett	1	Lawton	USA	34.6	-98.42
7673	Male	Olivia	Blue	0	Bloomington	USA	39.17	-86.52
7674	Male	Cory	Mehta	0	Lansing	USA	42.71	-84.55
7675	Male	Nelson	Vazquez	0	Los Angeles	USA	34.11	-118.41
7676	Male	Olivia	Coleman	0	Santa Rosa	USA	38.45	-122.7
7677	Male	Olivia	Jenkins	0	Tucson	USA	32.2	-110.89
7678	Male	Olivia	Powell	0	Oak Lawn	USA	41.72	-87.75
7679	Male	Olivia	Long	1	Chicago	USA	41.84	-87.68
7680	Male	Olivia	Patterson	0	Largo	USA	27.91	-82.78
7681	Male	Olivia	Flores	0	Euclid	USA	41.59	-81.52
7682	Male	Olivia	Washington	0	Chandler	USA	33.3	-111.87
7683	Male	Olivia	Simmons	0	Las Vegas	USA	36.21	-115.22
7684	Male	Nelson	Blanco	0	Rogers	USA	36.33	-94.13
7685	Male	Olivia	Bryant	0	Andover	USA	42.65	-71.14
7686	Male	Olivia	Russell	0	Wichita Falls	USA	33.9	-98.52
7687	Male	Victoria	Stewart	0	Springfield	USA	37.2	-93.29
7688	Male	Victoria	Sanchez	1	Moreno Valley	USA	33.93	-117.21
7689	Male	Victoria	Morris	0	New York	USA	40.67	-73.94
7690	Male	Victoria	Reed	0	North Las Vegas	USA	36.27	-115.14
7691	Male	Victoria	Morgan	2	Indianapolis	USA	39.78	-86.15
7692	Male	Victoria	Murphy	1	Los Angeles	USA	34.11	-118.41
7693	Male	Victoria	Bailey	2	Joliet	USA	41.53	-88.12
7694	Male	Victoria	Rivera	1	Houston	USA	29.77	-95.39
7695	Male	Victoria	Cox	0	Houston	USA	29.77	-95.39
7696	Male	Shane	Rodriguez	1	Warner Robins	USA	32.61	-83.63
7697	Male	Victoria	Ware	1	Portage	USA	42.2	-85.59
7698	Male	Victoria	Peterson	2	North Miami	USA	25.9	-80.17
7699	Male	Victoria	Gray	0	Fond du Lac	USA	43.77	-88.45
7700	Male	Victoria	Ramirez	0	Cleveland	USA	41.48	-81.68
7701	Male	Victoria	James	0	Atlanta	USA	33.76	-84.42
7702	Male	Victoria	Sanders	0	Davis	USA	38.55	-121.74
7703	Male	Victoria	Price	0	San Antonio	USA	29.46	-98.51
7704	Male	Victoria	Bennett	2	Houston	USA	29.77	-95.39
7705	Male	Douglas	Rana	0	Fort Wayne	USA	41.07	-85.14
7706	Male	Victoria	Wood	0	Austin	USA	30.31	-97.75
7707	Male	Victoria	Barnes	1	Davis	USA	38.55	-121.74
7708	Male	Victoria	Henderson	1	Lincoln	USA	40.82	-96.69
7709	Male	Victoria	Coleman	1	Charlotte	USA	35.2	-80.83
7710	Male	Victoria	Jenkins	2	Baton Rouge	USA	30.45	-91.13
7711	Male	Victoria	Perry	0	Folsom	USA	38.68	-121.15
7712	Male	Raymond	Suri	0	Kokomo	USA	40.48	-86.13
7713	Male	Victoria	Powell	0	Oklahoma City	USA	35.47	-97.51
7714	Male	Victoria	Long	1	Evansville	USA	37.98	-87.54
7715	Male	Victoria	Hughes	0	Sayreville	USA	40.47	-74.32
7716	Male	Victoria	Simmons	2	Cupertino	USA	37.31	-122.05
7717	Male	Raymond	Sai	2	New York	USA	40.67	-73.94
7718	Male	Raymond	Prasad	0	Aurora	USA	39.71	-104.73
7719	Male	Victoria	Bryant	0	Port Saint Lucie	USA	27.28	-80.35
7720	Male	Victoria	Alexander	0	Norwalk	USA	41.09	-73.42
7721	Male	Victoria	Russell	0	Tinley Park	USA	41.57	-87.8
7722	Male	Victoria	Griffin	0	Medford	USA	42.34	-122.85
7723	Male	Raymond	Fernandez	0	Vancouver	USA	45.63	-122.64
7724	Male	Victoria	Diaz	0	Glendale	USA	34.18	-118.25
7725	Male	Emma	Stewart	1	Charleston	USA	38.35	-81.63
7726	Male	Emma	Sanchez	0	Oshkosh	USA	44.02	-88.55
7727	Male	Emma	Rogers	1	The Woodlands	USA	30.16	-95.49
7728	Male	Emma	Reed	0	Los Angeles	USA	34.11	-118.41
7729	Male	Emma	Cook	2	Middletown	USA	39.51	-84.37
7730	Male	Emma	Bailey	1	Southfield	USA	42.48	-83.26
7731	Male	Emma	Rivera	1	Anchorage	USA	61.18	-149.19
7732	Male	Emma	Cooper	1	Seattle	USA	47.62	-122.35
7733	Male	Emma	Richardson	0	Jacksonville	USA	30.33	-81.66
7734	Male	Emma	Cox	0	Fort Worth	USA	32.75	-97.34
7735	Male	Emma	Howard	0	Jacksonville	USA	30.33	-81.66
7736	Male	Brett	Subram	1	Las Vegas	USA	36.21	-115.22
7737	Male	Emma	Torres	0	Salt Lake City	USA	40.78	-111.93
7738	Male	Emma	Peterson	0	Falmouth	USA	41.55	-70.6
7739	Male	Emma	Gray	1	Chicago	USA	41.84	-87.68
7740	Male	Brett	Fernandez	0	Fargo	USA	46.88	-96.82
7741	Male	Brett	Gonzalez	0	Austin	USA	30.31	-97.75
7742	Male	Carol	Brooks	1	San Marcos	USA	29.88	-97.93
7743	Male	Emma	Sandberg	1	Bartlett	USA	35.22	-89.84
7744	Male	Emma	Price	0	Austin	USA	30.31	-97.75
7745	Male	Emma	Bennett	1	Thornton	USA	39.89	-104.96
7746	Male	Emma	Ross	1	Gulfport	USA	30.39	-89.07
7747	Male	Emma	Henderson	1	Richardson	USA	32.97	-96.71
7748	Male	Monica	Arun	1	Altamonte Springs	USA	28.66	-81.4
7749	Male	Monica	Smith	0	San Jose	USA	37.3	-121.85
7750	Male	Emma	Coleman	1	Fall River	USA	41.71	-71.11
7751	Male	Emma	Perry	2	Sunrise Manor	USA	36.19	-115.05
7752	Male	Emma	Long	1	Philadelphia	USA	40.01	-75.13
7753	Male	Byron	Diaz	0	Jonesboro	USA	35.82	-90.69
7754	Male	Emma	Hughes	1	Anaheim	USA	33.84	-117.87
